Sentence,Label
"In addition, while it is common for joint defense groups to form among multiple defendants facing similar claims from the same NPE, this type of defendant will often need to go it alone while most other defendants settle.",1
The companies have also agreed to enter into a related administrative settlement with the North Dakota Industrial Commission.,0
"These assertions are often based on a flawed premise: they grade how “green” a fund’s holdings are, as measured by the grader’s selected yardstick, rather than assess whether the fund is managed consistent with the manner described in its prospectus and other disclosures—the appropriate metric under the securities laws.",0
"Viatris, the drugmaker previously known as Mylan, announced on Monday that it had agreed to pay $264 million to settle a class-action lawsuit that alleged the company was involved in an illegal scheme to monopolize the market for epinephrine auto-injector devices known as EpiPens, which are used to treat severe allergic reactions.",1
"Rather, consideration of informal assertions should be permitted to indicate the potential for future litigation.",1
1 commissioner.,0
"The Petitioner here did exactly what Congress envisioned in providing for inter partes reviews in the America Invents Act: upon being sued for infringement, and having received notice of the claims it was alleged to infringe, it diligently filed a Petition with the Board, seeking review of the patentability of those claims in the alternative tribunal created by the AIA. . . .",1
"Equal Employment Opportunity Commission (EEOC), the federal agency announced today.",0
Some people involved in the litigation said they did not want to meet about the case without first talking with their lawyers.,1
"A company might be sued, for example, if it says it has a substantial antibribery program but ends up caught in a corruption scandal.",1
"If Apothio loses, the law firm will return investors' money.",1
"Bemben & Specht, Fintiv & Thryv Highlight PTAB-District Court Patent Litigation Interplay: Parties Must Heed the Discretionary Denial Trilogy, IPWatchdog (June 4, 2020).",1
"A bottle of Johnson and Johnson Baby Powder is seen in a photo illustration taken in New York, February 24, 2016.",0
The Draft Restoration Plan is subject to a 30-day public comment period.,0
"The current settlement would resolve claims only against Accellion, but there are pending agreements in cases against several Accellion clients over the incident, according to the Wednesday filing.",1
"It does this by ingesting the gamut of litigation-related documents along with a team of ‘attorney editors’ who analyse, improve and summarise the data.",1
"In June, the U.S. Supreme Court declined to hear J&J’s appeal of a Missouri court ruling that resulted in $2 billion of damages awarded to women alleging the company’s talc caused their ovarian cancer.",1
The authors hope that the “Babcock-Train” factors proposed herein will provide a solid basis for continuing the dialog regarding the manner in which the Board should—or should not—invoke its discretion to deny a PTAB petition in view of co-pending parallel district court litigation.,1
The qui tam case is captioned United States ex rel.,1
"The second group of NPEs target fewer companies, are backed by litigation funders, and are prepared to pursue cases toward higher value resolutions or judgments.",1
"“At least in state court, you’ve got a fighting chance.”",1
"– Tyson Foods, Inc. has reached an agreement in the broiler chicken antitrust civil price fixing litigation brought against the company, as well as many other poultry processors, to pay $221.5 million.",1
Citizens filed the suit in 2020.,1
"Instead, Giertsen assigned one of the employees who complained to more physically demanding work and then fired him as retaliation, the EEOC said.",0
"The lawsuit credits Pisor with conceiving the idea and securing funding for the venture, which replaced Hunt Club, a nightclub that had lost both its edge and popularity since Lasky opened it in 1996.",1
4) Longevity of the Challenged Patent – The remaining time until the challenged patent’s expiration.,0
Multiple high-level executives were either fired or left the company following allegations of a toxic workplace environment and harassment.,0
2 have since sued the Landisville company and former Fire District No.,1
"Given recent trends, we are in another expansion of NPE litigation with far more investment behind this uptick than prior waves.",1
"Instead, any analysis of a fund’s ESG success must be based on the disclosures made to the public regarding its own objectives and whether they have been met.",0
The quality of the company's climate transition plan has already been challenged by a court in the Netherlands which last year ordered it to go further.,1
"We think that even at 20x current utilization, Blink’s network would continue to incinerate cash.",0
"As part of the settlement with NFHA and its coplaintiffs, Redfin agreed to eliminate minimum price thresholds for five years, and present its employees and agents with fair housing training developed by NFHA.",1
"Commentary: Certainly Congress’ intent in establishing IPR and PGR reviews was to provide an alternative forum for evaluating certain patent validity (patentability) challenges, and generally to allow the petitioner with a single bite at that proverbial apple.",0
#NAME?,1
"Should J&J proceed, plaintiffs who have not settled could find themselves in protracted bankruptcy proceedings with a likely much smaller company.",1
"Since the lawsuit went public, the company has responded with a statement from CEO Bobby Kotick about plans to begin rectifying company culture and a huge walkout from employees.",1
Brack was one of the names brought up in the lawsuit.,1
"The Fifth Circuit rejected the latest argument as untimely, concluding that the 2018 report simply repeated information the parishes included in earlier legal filings.",1
"A hearing is scheduled for Friday, April 29.",1
It also alleges the company refused to turn over Moynihan's company-issued laptop to investigators.,1
Sverchek began her career as an associate at startup-focused law firm Gunderson Dettmer Stough Villeneuve Franklin & Hachigian.,0
"At the same time, companies that face the more serious cases should immediately begin preparing a solid trial story that will then be developed through discovery.",1
"In court, the parties admitted to negotiating Pisor’s exit, but Pisor’s attorneys want to speed up the process and return his access to What If’s facilities.",1
"These same attorneys then proceeded to represent DFEH in connection with these intervention proceedings, which seek to oppose the consent decree that arose out of the very investigation they helped to direct while at the EEOC.",1
"The company, which conducts research on hemp and has research and internship agreements with two local community colleges, contends that the crop was legally grown and illegally destroyed.",1
"The Communication Workers of America (CWA), which previously had filed a complaint against ABK for allegedly using coercive tactics and intimidation, tweeted that the $18 million figure was a ""slap in the face to workers"" and that it was ""mere pennies"" compared to the company's full net worth.",1
"District courts routinely schedule multiple cases for trial in the same time frame, reasonably expecting that many of those cases will settle at some point before trial (like airlines who routinely overbook flights based on statistical cancellation rates).",1
"For example, one woman said that she was denied a promotion because ""they could not risk promoting her as she might get pregnant and like being a mom too much.""",0
"“Requirements like the Mil Spec and QPL play an important role in protecting the quality of the equipment received by the government, as well as the safety of military personnel,” said Acting Assistant Attorney General Brian M. Boynton of the Justice Department’s Civil Division.",0
The company in June agreed to pay $263 million to resolve opioid claims in New York.,1
"Even when facing a high-volume NPE, one camp of defendants—wary of becoming a “corporate ATM” for NPEs—have taken a hard line against settling with NPEs.",1
"Specifically, can we anticipate that private plaintiffs’ lawyers and securities regulators will fix their sights on ESG funds, embracing the greenwashing criticism by public commentators as a basis for launching a wave of securities fraud litigation and enforcement actions?",1
The suit claims that the DFEH attempted to contact Activision Blizzard about the allegations prior to filing.,1
"Commentary: In conjunction with Factor 1, this factor assumes that most parallel district or ITC cases will have been proceeding for about 10 months at the expected date for the PTAB’s Decision on Institution (“DI”), and thus have begun (and possibly completed) the Markman stage of the litigation.",1
"The company did not have a license to operate a business in any municipalities in Washington, except for Yakima, at the time they conducted COVID-19 tests.",0
The company's culture particularly targeted women of color.,0
That ruling is separate from the wider litigation over whether Roundup causes a type of blood cancer.,1
"Agency investigators subpoenaed records from Contender and others, but the defendants refused to comply, according to court records.",1
"Refinements, revisions, and improvements to this proposal are both likely and welcome, especially given the collective experience and varied perspectives of the diverse PTAB community.",0
"So far, the two sides have been stuck in a legal tug-of-war over where the litigation belongs.",1
"Apothio sued Kern County, the Kern County sheriff’s office and the California Department of Fish and Wildlife after government officials ordered its 500-acre hemp harvest to be bulldozed in October 2019.",1
"Drug overdoses now kill more than 100,000 people in the U.S. every year, according to the Centers for Disease Control and Prevention.",0
Also named in the suit and settlement are Contender Claims Consultants in Miami and its principal Guillermo Saavedra; and All Insurance Restoration Services and company leaders Cesar Guerrero and Derek Parsons.,1
"While the authors propose that the Babcock-Train factors should be non-exhaustive, and thus do not suggest that the PTAB should be prohibited from considering other non-enumerated factors when raised by the parties and appropriate, a formal “catch-all” category should not be a discrete factor.",0
"The story would've reportedly detailed a restraining order obtained against Kotick, while the strategy for figuring out how to keep the story from being published was reportedly put together by a team that included Facebook and Activision employees.",1
"“I would strongly encourage Citizens, before it requires the taxpayers to fund this litigation much longer, that it seriously explore potential resolution, given the limited nature of the funds that may be available as well as the legal obstacles to this claim,” the judge said, according to an official transcript of the hearing that Schifino provided to the Insurance Journal.",1
"Gilbert is named as a defendant in the lawsuit along with Quicken Loans Chief Executive Officer Jay Farner, Chief Financial Officer Julie Booth and President and Chief Operating Officer Bob Walters.",1
The Apothio experiment may turn out to be short-lived.,0
"But during the past few years, Bayer has lost several lawsuits brought by plaintiffs who alleged their use and exposure to Roundup caused non-Hodgkin's lymphoma and other cancers.",1
"By contrast, ESG funds, like all registered investment companies, are subject to a different set of prescribed disclosure requirements than operating companies under the Investment Company Act of 1940 and other securities laws.",0
"J&J also faces litigation alleging it contributed to the U.S. opioid epidemic and recently recalled certain spray sunscreen products after discovering some of them contained low levels of benzene, another carcinogen.",1
§ 321(c).,0
4) Longevity of the Challenged Patent – The remaining time until the challenged patent’s expiration.,0
Topics Lawsuits Florida,1
He told me he’s generally in favor of innovation that democratizes and expands the market for litigation funding and is intrigued by Apothio's concept.,1
They would also get opportunities that their female employees were not privy to.,0
"Some former employees reported regularly finding tests sitting in trash bags that were over a week old, never refrigerated properly and never tested by the company’s lab.",0
The 42 lawsuits from coastal parishes say they want the oil and gas industry to pay for its role in the slow-moving disaster.,1
"25See NVIDIA Corp. v. Tessera Advanced Techs., Inc., IPR2020-00708, Paper 9 (Sept. 2, 2020); VMware, Inc. v. Intellectual Ventures I LLC, IPR2020-00470, Paper 13 (Aug. 18, 2020).",1
§ 42.123(c)) or potentially other less formal means.,0
"In a statement sent after Friday’s hearing, Lazar Raynal, one of Pisor’s attorneys, reiterated that “none of these allegations were raised, to our knowledge, before Mr. Lasky proposed a buy-out on March 10.",1
"The complaint alleges Lasky has “repeatedly threatened to air Pisor’s ‘dirty laundry,’” in regards to “alleged conduct that happened years ago… unless Pisor agreed to accept a below-market buyout from Lasky.” Lasky is listed as the sole defendant.",1
"The government contended that Crane sold the military Mil Spec valves with RFTE seats and Monel bolting that had not been approved for use by the Navy and failed to disclose these modifications to the valves in violation of the QPL Program, which governs the approval of products such as valves for use in military contracts.",1
"From the outset, companies should consider the end game including prospects for both settlement and trial.",1
"According to Stein, companies have also agreed to fund a new monitoring system to prevent communities from again being flooded with high-risk medications.",0
at S1326 (emphases added); see 153 Cong.,0
Shell is appealing the ruling.,1
"The National Association of Manufacturers, an industry group, made an even more sweeping argument in a brief filed in support of the companies, writing, ""state courts are not positioned to decide who, if anyone, is to be legally accountable for climate change, how energy policies should change to address it, and how local mitigation projects should be funded.""",1
"This factor assumes that the challenged patent has been asserted once, namely, in the co-pending parallel litigation.",1
"The investor alleges the company and executives touted the metric's strength in February but failed to disclose pressure from competition, a shift to a lower-margin business segment and a tightening gap between mortgage prices on the primary and secondary markets.",1
Clear disclosure of each fund’s distinct investment approach remains the key to aligning fund objectives with the full panoply of investor values.,0
"“Enacting the measure would provide Cove a potential legal argument not to perform under the agreement they signed and promised to do, including full and complete remediation of the 611 Pleasant St. billboard.",1
"This spring, state lawmakers killed a bill that would have established a framework for spending the money.",0
"Activision Blizzard also hired a third-party law firm, WilmerHale, to review company policies.",0
"D’Alessandro added the borough also had to enforce its ordinance, which he said mandated that transfer of property still in Landisville’s possession go to Fire District No.",0
"The Petitioner here did exactly what Congress envisioned in providing for inter partes reviews in the America Invents Act: upon being sued for infringement, and having received notice of the claims it was alleged to infringe, it diligently filed a Petition with the Board, seeking review of the patentability of those claims in the alternative tribunal created by the AIA. . . .",1
"Oct. 26, 2021) (order granting motion to dismiss claims that an oat milk company made materially false and misleading statements about the company’s sustainability); In re Vale S.A. Sec.",1
Call wait times were sometimes three hours long.,0
"Redfin would show the listings, but due to what it called a “minimum price limit,” the company declined to make the full range of its services available—including real estate agents, professional photos, and promotion.",0
"""That is why we can't allow this company to build another billboard in this town.""",0
17 C.F.R.,0
"The company advertised that they could provide COVID-19 test results within 15 minutes for a rapid antigen test, and within 48 hours for a more accurate PCR test.",0
"In a statement, Precision Castparts said the settlement will allow the company “to resolve costly, long-term litigation.” The company manufactures metal parts for airplanes and other industrial products.",1
"In the lawsuit, a group of plaintiffs made up of consumers, health insurance companies and other third-party payers alleged that by drastically raising the price of EpiPens, the drugmaker was “unlawfully exercising its monopoly power,” according to a complaint.",1
Precision Castparts Corp. has agreed to pay $22.5 million to settle a class action lawsuit over air pollution coming from its metal parts manufacturing facility in Southeast Portland.,1
21-cv-11528.,1
"Kraft Heinz is represented by Paul, Weiss, Rifkind, Wharton & Garrison LLP and Jenner & Block LLP.",1
Those groups asked a federal court to vacate the decision.,1
"Based on company leadership's statements and internal emails, we expected an overview of hiring practices, or at least a statement breaking down how the company will do so, and that has happened.",0
Nor did a lawyer from plaintiffs' firm Stephan Zouras.,1
"However, about 800 pages' worth of public discovery documents and court filings led him and Nelson to sue McDonald's Corporation.",1
"A year prior, the more casual Etta debuted in Bucktown; a Scottsdale location is also debuting next week.",0
"Of the three newcomers, Fabrizio is running unopposed for the GOP nomination to fill a one-year unexpired term of a vacant seat on the council.",0
"16 Id., Intervenors’ Mot.",1
"""We had a strong start to 2022, despite some of the macroeconomic and supply chain challenges,"" Roman said in an interview.",0
"If the company ends up winning the case and receiving a payout, investors will be paid their share via their Avalanche tokens.",1
"Spurred by the Russia-OPEC dispute and the worldwide lockdown to prevent the spread of COVID-19, the price of oil has fallen to historical lows.",0
"NPEs have evolved in the years since, with strategic responses to the AIA as well as the embrace of litigation funding.",1
"But the pair of former California accountants, who were enamored with technology and the power of machinery, collected data in the Bay Area and eventually found that the machines weren't all that robust at all.",0
"A trial in the 1843 litigation has been scheduled for later this year during a four-week trial pool beginning Nov. 3, according to the motion.",1
"Search the federal court PACER system to learn where and how often the plaintiff has filed patent litigation, and how long it takes for these cases to be resolved.",1
Law firms had lined up tens of thousands of additional claimants with cases yet to serve.,1
"A shareholder asserting a securities law claim against a fund must plausibly allege that the fund’s disclosures contained material misstatements or omissions that would mislead a reasonable investor about the nature of the fund, its investment approach, or the risks that the fund might not meet its objectives, in light of the total mix of information available to the investor about the fund.",1
They also noted that they expect to work with leadership no matter how long it takes to make sure demands are met.,0
"To overcome this presumption, plaintiffs must show that the directors and officers acted in bad faith, were reckless, or made a decision in haste without adequate information or deliberation.",1
The office will request a preliminary injunction hearing for the soonest available date.,1
"The Rural Coalition, Organizacion en California de Lideres Campesinas, Farmworker Association of Florida, Beyond Pesticides and the Center for Food Safety filed a petition for review in March 2020.",1
"It was buoyed by continued growth in automotive electrification, now a $400 million business.",0
"For this reason, it is important for boards to convene a special committee of independent directors to approve any transaction that raises, or may appear to raise, a conflict of interest.",0
Apothio’s litigation investors will be issued Avalanche ILO tokens.,1
"The proposed settlement, which needs to be approved by a judge, would resolve a legal battle that began after Mylan, in 2016, raised the price for a pack of two EpiPens to $608 from $100, the price since 2007, according to court documents.",1
Bayer said it expects to maintain its investment grade credit ratings and intends to keep its dividend policy.,0
"Second, a Litigation Trustee may challenge investments in affiliated businesses that are not entirely owned and/or controlled by the primary company.",1
"Amazon's warehouse facility DSD8 is shown in Poway, California, U.S., September 28, 2021.",0
"The witnesses “declined to answer questions about compensation and indemnification either because they were unprepared or because objections and instructions from Stryker’s counsel encouraged them to stonewall the questioner,” Jackson said.",1
"The company had at least 13 testing sites in Washington, located in Lakewood, Tacoma, University Place, Seattle, Bellevue, Auburn, Lynnwood, Everett, Port Orchard and Yakima.",0
"23 USPTO, Trial Statistics: IPR, PGR, CBM (Aug. 31, 2020) (https://www.uspto.gov/sites/default/files/documents/trial_statistics_20200831.pdf).",1
§ 42.123(c)) or potentially other less formal means.,0
"The Aug. 10 ruling from the U.S. Court of Appeals for the Fifth Circuit gives Louisiana parishes their preferred forum to pursue claims that Exxon Mobil Corp. , Chevron USA Inc. , and other companies, both large and small, destroyed coastal marshes and wetlands by failing to follow state permits regulating well drilling, canal construction, waste disposal, and landscape restoration.",1
"""McDonald's is best known for its world-famous burgers, fries, and broken ice cream machines,"" says the opening line of the lawsuit, filed by Kytch cofounders Jeremy O'Sullivan and Melissa Nelson in U.S. District Court in Delaware, where Kytch and McDonald's are both legally registered.",1
The settlement was the result of a coordinated effort between the Civil Division’s Commercial Litigation Branch (Fraud Section) and the U.S. Attorney’s Office for the Southern District of Texas with investigative support from the DCIS and the U.S. Navy Criminal Investigation Division.,1
"Guidance: The further the parallel district court or ITC litigation will have likely progressed beyond the Markman proceedings at the expected date of the DI, the more this factor weighs in favor of discretionary denial, and vice versa.",1
The state civil case is being handled by Assistant Attorney General Margaret I. Olson of the North Dakota Office of Attorney General.,1
"To the extent that the PTAB proceeding will not effectively accomplish that “single bite” purpose, then the USPTO should have less interest in instituting trial.",1
"These allegations have now become the focal point of a securities fraud investigation by Block & Leviton LLP, a national securities litigation firm.",1
"At the pre-institution stage, attempting to predict the timing of a district court’s future trial date is very speculative, often little more than an educated and partially informed guess about events more than a year in the future.",1
Future payouts to plaintiffs would be dependent on how J&J decides to fund the entity housing its talc liabilities.,1
"“This was a large, important case for both parties,” Jackson said.",1
"For the case to proceed, ClientEarth would then need permission from the court to do so.",1
"7 See McKeown, supra note 5 (“The vast majority of discretionary denials under NHK are favoring aggressive trial schedules of Texas district courts.”); Unified Patents, supra note 5 (The NHK-Fintiv analysis “favors litigants who file first in districts with aggressive time-to-trial that are unlikely to stay cases in light of IPRs—like the Western District of Texas, which schedules Markman hearings six months after a case management conference, with trials roughly 18 month after the conference.”).",1
"LifeLine manages the money of athletes and celebrities, including the National Football League player Marshon Lattimore and the actress and producer Issa Rae.",0
Stein noted that most of the funds are earmarked for health care and drug treatment programs designed to ease the opioid crisis.,0
"Additionally, in the Western District of Texas, companies may have a physical presence in Austin, Texas.",0
"11 NHK Spring Co. v. Intri-Plex Techs., Inc., IPR2018-00752, Paper 8 (PTAB Sept. 12, 2018) (precedential, designated May 7, 2019).",1
"The documents allege that Activision Blizzard has been interfering with the investigation, including the shredding of documents related to the suit.",1
"And permissible district court or ITC validity assertions that would not be permitted in the PTAB challenge (e.g., a Section 101 challenge in an IPR) should not be considered in this factor.",1
"""Women were steered into the lower levels of Defendants' hierarchy and often had to work harder and longer to earn equal promotional and other opportunities as their male counterparts,"" the suit said.",1
2018) (denying a motion to dismiss claims that Exxon made material misstatements about proxy costs for carbon).,1
"Bemben & Specht, Fintiv & Thryv Highlight PTAB-District Court Patent Litigation Interplay: Parties Must Heed the Discretionary Denial Trilogy, IPWatchdog (June 4, 2020).",1
"BOSTON, Feb 18 (Reuters) - A U.S. federal judge ruled that Nuveen and trustees of its closed-end funds violated the Investment Company Act by stripping hedge fund Saba Capital of its full voting rights at an annual meeting.",1
"Indeed, SEC Chair Gary Gensler published a video on March 1, 2022 in which he expressed skepticism about whether many ESG-focused funds live up to their names, asserting that the investing public does not have sufficient information to evaluate ESG funds.",0
"Ferguson’s lawsuit, filed in King County Superior Court, asserts the company violated the Consumer Protection Act when it deliberately failed to deliver prompt, valid and accurate results.",1
"Further, the TC Heartland decision,22 which has resulted in the distribution of patent infringement cases in a significantly greater number of venues, increases the likelihood of divergent district court decisions regarding an asserted patent.",1
"We will address the complaint through the legal process as appropriate, and out of respect for the family we have no further comment at this time.""",1
Lyft Inc. has named a new legal chief as the ride-sharing company and competitor Uber Technologies Inc. continue to face litigation over its classification of drivers.,1
-The Oklahoma Supreme Court on Nov. 9 overturned a $465 million judgment the state won following a 2019 trial.,1
"""We actually do believe that the U.S. Supreme Court should give strong consideration to accepting our petition to review the Hardeman case and render a positive ruling,"" Baumann said.",1
"In place of voluntary sustainability reports which use handpicked metrics, companies would have to disclose in much greater detail how much carbon they emit and how they plan to address looming climate risks.",0
None of the cases has progressed far enough for a judge or jury to hear any substantive arguments about whether oil and gas companies should pay for the damages caused by burning fossil fuels.,1
Here's everything you need to know about the Activision Blizzard lawsuit and what's happened since.,1
"The case is Qaiyum v. Rocket Companies Inc, U.S. District Court, Eastern District Of Michigan, No.",1
The plaintiffs say the Landisville company failed to turn over certain property as prescribed by borough ordinance.,1
"Former employees reported that the company was receiving between 8,000 to 10,000 tests per day, and data entry staff could not keep up.",0
"For this reason, directors considering a dividend payment or stock buyback generally solicit a certification from the CFO or an outside expert.",0
"14 Cisco Sys., Inc. v. Ramot at Tel Aviv Univ.",1
"Save your paychecks, rethink your summer vacation plans, and find ways to support friends and colleagues in this time of uncertainty.",0
"If a patient called multiple times asking for their results, employees were instructed to lie and tell them that their results were inconclusive and they needed to take another test, allowing the company to bill for two tests.",0
"In the last several months, the SEC has sought to encourage enhanced climate-risk disclosure consistent with the current disclosure framework by publishing a sample comment letter on this topic and commenting on climate-related disclosures in selected public filings.",0
"Another important defense for directors is appropriate reliance on management, accountants, counsel, and other advisors in reaching their challenged decision.",0
"The funder LexShares similarly allows individuals to invest in litigation finance deals, but those investors must meet the U.S. Securities and Exchange Commission’s accreditation criteria.",1
"Two were unseated in the November election, and two people who voted for the dissolution are being challenged in the June 7 Republican primary.",0
"In May, a federal judge rejected Bayer's $2 billion Roundup settlement, and the company responded this week by outlining its legal strategy to investors.",1
Former warehouse employee William Naughton said devices at Amazon's work sites that allegedly scanned faces and checked temperatures violated sections of the Illinois law that require informed consent to collect biometric data and disclose it to third parties.,1
"According to the EEOC’s suit, a principal designer who worked at S&C for over 52 years was diagnosed with cancer and later sustained a broken hip, for which he took medical leave.",1
"Updated Aug. 24, 2021: Added information about amended lawsuit.",1
"“That’s exactly what the industry wants,” Houck said.",0
The consequences—unintended but still discriminatory—perpetuate the kinds of barriers that have limited the ability of some communities to access fair housing.,0
"Demand for 3M's personal protective gear, like its N95 respirators, is waning as the COVID-19 pandemic slows.",0
"However, certain types of decisions are more likely to be subject to future litigation and should be treated with particular care.",1
"""We still see opportunity, and we're well-positioned for growth.""",0
"-In November 2020, Purdue entered a guilty plea to three criminal counts for violating a federal anti-kickback law, defrauding the United States and violating the Food, Drug and Cosmetic Act.",0
"While a lot had been done to cut down on the company's drinking culture, many sources noted that it hadn't been enough, saying what was done was akin to ""putting lipstick"" on the problem.",0
Whistleblower claims Gov.,0
"In the last three years, the Waco division of the Western District of Texas has quickly become another popular venue for NPE plaintiffs, largely due to the appointment of Judge Alan Albright in 2018 and his adoption of patent local rules that are very similar to those in the Eastern District.",1
"In one example, Kotick intervened to limit disciplinary measures against Dan Bunting, co-studio head of Treyarch (he has since left the company).",0
§ 314(a).,0
The report found that it could not differentiate between language used by “good” ESG funds—ones that received all C or higher grades across all metrics relied upon by AYS—and the language used by “bad” funds—ones that received at least one D or F grade.,0
"To the extent that the PTAB proceeding will not effectively accomplish that “single bite” purpose, then the USPTO should have less interest in instituting trial.",1
"25See NVIDIA Corp. v. Tessera Advanced Techs., Inc., IPR2020-00708, Paper 9 (Sept. 2, 2020); VMware, Inc. v. Intellectual Ventures I LLC, IPR2020-00470, Paper 13 (Aug. 18, 2020).",1
"The judge found the allegation passes muster at this stage, as do claims involving Amazon's ""possession"" and ""collection"" of biometric data as defined by the statute.",1
The territory and responsibilities of Fire District No.,0
A simple Google search will often reveal the plaintiff’s reputation for serial patent litigation and may also provide clues to the true NPE.,1
"According to the lawsuit, Lasky, Pisor, and Grant each own a 31 percent stake in the company with Lasky and Pisor considered “capital members,” meaning that, “all management decisions and actions require the approval of both Lasky and Pisor.” Revenue for What If has climbed from $35 million in 2019 to a projected $180 to $200 million for 2022.",1
"In that table, the authors have endeavored to illustrate where each NHK-Fintiv Factor has been fully or partially incorporated into one or more of the Babcock-Train Factors.",0
"; Brehm v. Eisner, 746 A.2d 244, 264 n.66 (Del.",1
"LifeLine said in the suit that it was approached by Mr. Rao late last year and that it agreed to invest $2 million in Ozy Media in February after receiving assurances that the company had a “strong business performance, investments by high profile institutional investors, high viewer metrics, and competent and honest company management.” Mr. Rao and Mr. Watson also told LifeLine executives that Goldman Sachs was planning “a substantial investment” in the company, the lawsuit says.",1
"When asked why the lawsuit seeks $900 million in damages, he said the law is designed to prevent this type of behavior as it pertains to intellectual property and what Kytch has lost.",1
Catholic Educ.,0
"Hundreds of employees walked out on the job, many standing in protest in front of Blizzard Entertainment headquarters.",0
"Fish and Wildlife Service, the U.S. Department of Interior, and the North Dakota Department of Game and Fish provided assistance to both the criminal and civil investigations.",0
"The settlement relates to “In re Broiler Chicken Antitrust Litigation” that claims that as far back as Jan. 1, 2008, poultry processors conspired to fix prices by coordinating production.",1
"One, an 80-year-old man from Langhorne, does not have the funds for a replacement marker for his deceased wife, according to motion.",1
"After returning to its chambers, council entertained a motion for the borough to drop the lawsuit, but ultimately decided to pull the motion.",1
"There are also pending settlements with Flagstar Bancorp Inc and Health Net LLC, a subsidiary of managed care company Centene Corp, the plaintiffs' lawyers said.",1
"1:19-cv-01339, 10/21/21.",1
"This factor assumes that the challenged patent has been asserted once, namely, in the co-pending parallel litigation.",1
"“The consumer complaints against Colonial demonstrate that the wrongful conduct the commonwealth has alleged against defendants in the 1843 litigation is now continuing with 1843, Gregory Stefan, Jr., and Gerard Stefan providing services to Colonial,” the motion says.",1
"The Microsoft acquisition could represent a big change, so we'll be following to see how it all shakes out.",0
He alleges that a 2018 Taylor acquisition statement allegedly showed that 25 percent of company revenue was made on repairs and maintenance.,1
"The EEOC filed suit in U.S. District Court for the Eastern District of Wisconsin, EEOC v. Giertsen Company of Wisconsin, Civil Action No.",1
"The case involved a contract dispute between Howmedica Osteonics and the plaintiff, a company hired to help sell Howmedica Osteonics’ medical-implant products.",1
He said the company also lacked a required publicized data retention plan.,0
The companies have denied the allegations.,1
The company said it believes the Hardeman case offers its best chance of receiving Supreme Court review.,1
"Later, it was revealed in a WSJ report that she was being paid less than her male counterparts even after being promoted and that she was sexually harassed during her time at the company.",0
"Bayer continues to maintain that glyphosate is safe, regularly pointing out the EPA and many other countries' regulatory agencies support glyphosate's continued use.",0
"See Smith v. Van Gorkom, 488 A.2d 858, 872 (Del.",1
"That was about the same time that the Florida Bar moved to suspend Strems for violating numerous Bar rules, including filing thousands of lawsuits against insurers, many of them on the same claim.",1
Supporters of the company attributed the outcome in part to outrage over the dissolution of Fire District No.,0
