Sentence,Label
"Robbins Geller Rudman & Dowd LLP and Glancy Prongay & Murray LLP will represent co-lead plaintiffs in consolidated shareholder derivative litigation against Kraft Heinz Co. , after a federal court said the firms could handle a complex and resource-intensive undertaking.",1
"The U.S. District Court for the Northern District of Illinois said there was no clear winner among the competing proposed lead plaintiffs, so it looked to their proposed legal teams to resolve the draw.",1
"Co-lead plaintiffs Stephen Silverman and Dale Waters, represented by Robbins Geller and GPM, were competing against proposed lead plaintiff Richard Merritts.",1
"PLLC, who was proposed as lead counsel, and Zimmerman Law Offices, proposed as liaison counsel.",1
Safirstein Metcalf LLP and Federman & Sherwood also appear on Merritts’ behalf.,1
"All vigorously prosecuted the case and their respective pleadings were of indistinguishable quality, the court said.",1
"Although he ultimately selected Silverman and Waters, represented by Robbins Geller and GPM, Judge Robert M. Dow Jr. said he recognized “the quality of the work done by Merritts and his lawyers” and their concern over being excluded from work on the case.",1
"Heinz company to form Kraft Heinz, and revolve around alleged misrepresentations the new company made about its cost-cutting and growth strategies.",1
"Kraft Heinz is represented by Paul, Weiss, Rifkind, Wharton & Garrison LLP and Jenner & Block LLP.",1
"The case is Hedick v. Kraft Heinz Co., N.D. Ill., No.",1
"1:19-cv-01339, 10/21/21.",1
"CHICAGO – S&C Electric Company, a designer and manufacturer of switching and control products for power transmission and distribution headquartered in Chicago, will pay $315,000 and furnish other relief to settle a disability discrimination lawsuit brought by the U.S.",1
"Equal Employment Opportunity Commission (EEOC), the federal agency announced today.",0
"According to the EEOC’s suit, a principal designer who worked at S&C for over 52 years was diagnosed with cancer and later sustained a broken hip, for which he took medical leave.",1
"The employee, who lived and worked in Chicago, provided numerous doctors’ notes indicating that he was fit to return to his former position, which was mostly sedentary.",0
"Such conduct violates Title I of the Americans with Disabilities Act (ADA), which prohibits discrim­ination on the basis of disability.",0
The EEOC and the employee filed suit in U.S. District Court for the Northern District of Illinois (EEOC et al.,1
"v. S&C Electric Company, Civil Action No.",1
"Under the 18-month consent decree settling the suit, S&C will pay $315,000 to the estate of the former employee.",1
"In addition, S&C will provide two trainings conducted by outside and independent trainers to managers and all employees responsible for human resources and medical evaluations about their obligations under the ADA.",0
"“The EEOC found during its pre-suit investigation of this charge that the employee was terminated because of his disability, in violation of the ADA,” said Julianne Bowman, the district director of EEOC’s Chicago office.",0
"The EEOC's Chicago District Office is responsible for processing charges of employment discrimination, administrative enforcement and the conduct of agency litigation in Illinois, Wisconsin, Minnesota, Iowa and North and South Dakota, with Area Offices in Milwaukee and Minneapolis.",1
The EEOC advances opportunity in the workplace by enforcing federal laws prohibiting employment discrimination.,0
Stay connected with the latest EEOC news by subscribing to our email updates.,0
Crane Company (Crane) has agreed to pay to the United States over $4.5 million to resolve allegations that it violated the False Claims Act by failing to comply with Military Specification (Mil Spec) Mil-V 24624 for certain high performance butterfly valves and requirements for inclusion on the Qualified Products List (QPL) where the valves appeared.,1
"“Requirements like the Mil Spec and QPL play an important role in protecting the quality of the equipment received by the government, as well as the safety of military personnel,” said Acting Assistant Attorney General Brian M. Boynton of the Justice Department’s Civil Division.",0
"The government contended that Crane sold the military Mil Spec valves with RFTE seats and Monel bolting that had not been approved for use by the Navy and failed to disclose these modifications to the valves in violation of the QPL Program, which governs the approval of products such as valves for use in military contracts.",1
The False Claims Act permits private parties to sue for false claims on behalf of the United States and to share in any recovery.,1
The qui tam case is captioned United States ex rel.,1
"Jacobson v. Crane Co., No.",1
Tex.).,0
The settlement was the result of a coordinated effort between the Civil Division’s Commercial Litigation Branch (Fraud Section) and the U.S. Attorney’s Office for the Southern District of Texas with investigative support from the DCIS and the U.S. Navy Criminal Investigation Division.,1
Senior Trial Counsel Alicia J. Bentley of the Civil Division and Assistant U.S. Attorney Andrew Bobb of the Southern District of Texas handled the matter.,1
Related court documents and information from the civil lawsuit can be accessed on PACER.,1
"In May 2021, the U.S. Court of Appeals for the Ninth Circuit in San Francisco upheld the Hardeman judgement.",1
Bayer officials have maintained the Hardeman case could shape how future cases are litigated.,1
"In May, a federal judge rejected Bayer's $2 billion Roundup settlement, and the company responded this week by outlining its legal strategy to investors.",1
The company said it believes the Hardeman case offers its best chance of receiving Supreme Court review.,1
"""We actually do believe that the U.S. Supreme Court should give strong consideration to accepting our petition to review the Hardeman case and render a positive ruling,"" Baumann said.",1
"""We believe that the Hardeman case presents important legal topics such as federal preemption; new studies and regulatory rulings prove that science continues to be on our side.",1
"This includes a brief filed by the EPA with the U.S. Court of Appeals for the Ninth Circuit in May, in which it affirmed, once again, that glyphosate, 'poses no human health risk of concern,' as well as the most recent review in the EU.""",1
Baumann said the company could face a significant financial upside if the Supreme Court grants a review and rules in Bayer's favor.,1
"""The details provided today on the two scenarios should provide you with comfort that, based on the methodology we have shared, the glyphosate litigation exposure should now be reasonably accounted for and leave significant upsides,"" he said.",1
"""In the event of a favorable Supreme Court decision on the case, they should also remove the uncertainty and ambiguity that actually has been weighing on the company.""",1
"Bayer continues to maintain that glyphosate is safe, regularly pointing out the EPA and many other countries' regulatory agencies support glyphosate's continued use.",0
"But during the past few years, Bayer has lost several lawsuits brought by plaintiffs who alleged their use and exposure to Roundup caused non-Hodgkin's lymphoma and other cancers.",1
"The Rural Coalition, Organizacion en California de Lideres Campesinas, Farmworker Association of Florida, Beyond Pesticides and the Center for Food Safety filed a petition for review in March 2020.",1
Those groups asked a federal court to vacate the decision.,1
"Most recently, EPA released a biological evaluation of glyphosate's potential effect on endangered species and critical habitats, finding it was ""likely to adversely affect"" 1,676 listed species and 759 critical habitats, the vast majority of the species and habitats the agency considered.",0
All rights reserved.,0
"In the complaint, LifeLine says that Ozy should have disclosed what had taken place on that call, which occurred before its investment.",1
"“Had LifeLine known the foregoing facts it would never have invested in Ozy Media,” the lawsuit says.",1
He also said that the company’s board was made aware of the incident shortly afterward.,0
"LifeLine manages the money of athletes and celebrities, including the National Football League player Marshon Lattimore and the actress and producer Issa Rae.",0
"LifeLine said in the suit that it was approached by Mr. Rao late last year and that it agreed to invest $2 million in Ozy Media in February after receiving assurances that the company had a “strong business performance, investments by high profile institutional investors, high viewer metrics, and competent and honest company management.” Mr. Rao and Mr. Watson also told LifeLine executives that Goldman Sachs was planning “a substantial investment” in the company, the lawsuit says.",1
"STAMFORD, Conn., June 27, 2022 (GLOBE NEWSWIRE) -- The Lovesac Company (Nasdaq: LOVE) (“Lovesac” or the “Company”) announced today that it has reached an agreement to amicably resolve its patent litigation against Stitch Industries, Inc. dba Joybird, a unit of La-Z-Boy Incorporated.",1
"The lawsuit between the parties, captioned The Lovesac Company v. Stitch Industries, Inc. dba Joybird, Case No.",1
2:21-cv-09904-MCS-KS (C.D.,1
Cal.),0
alleged infringement of United States Patent Nos.,1
The parties have reached a mutually agreeable business resolution and the lawsuit has been dismissed with prejudice.,1
Innovation is at the center of our design philosophy with all of our core products protected by a robust portfolio of utility patents.,0
"Tablets of the opioid-based Hydrocodone at a pharmacy in Portsmouth, Ohio, June 21, 2017.",0
The companies have denied the allegations.,1
The settlement value could change as governments decline to join the deal take their cases to trial.,1
#NAME?,1
The companies are awaiting a decision by a federal judge in West Virginia.,1
A trial in a lawsuit by the state of Washington is ongoing.,1
"-In November 2020, Purdue entered a guilty plea to three criminal counts for violating a federal anti-kickback law, defrauding the United States and violating the Food, Drug and Cosmetic Act.",0
-The Oklahoma Supreme Court on Nov. 9 overturned a $465 million judgment the state won following a 2019 trial.,1
"-A California judge in November following a non-jury trial rejected claims by several large counties against Teva, J&J, Endo International PLC and AbbVie Inc (ABBV.N).",1
"""McDonald's is best known for its world-famous burgers, fries, and broken ice cream machines,"" says the opening line of the lawsuit, filed by Kytch cofounders Jeremy O'Sullivan and Melissa Nelson in U.S. District Court in Delaware, where Kytch and McDonald's are both legally registered.",1
"Kytch, as described on its website, provides remote control, real-time data and analytics, and AI-powered predictive maintenance through a cloud-connected apparatus aimed to improve performance and keep machines up and running.",0
"The lawsuit alleges that ""some franchise operators have reported shelling out thousands of dollars per month in service fees"" to Taylor Company, which reportedly manufactures machines through franchised distributors.",1
"""Kytch's claims are meritless, and we'll respond to the complaint accordingly.""",1
"Taylor Company's website says that its products include soft-serve ice cream, frozen yogurt, milkshakes, smoothies and slushies, etc.",0
"O'Sullivan and Nelson allege that the partnership between McDonald's and Taylor remains viable because independent owner-operators, rather than Taylor itself, pay for service and repair fees, and Taylor develops new kitchen products exclusively for McDonald's.",1
"""Despite these widespread issues, McDonald's has failed to meaningfully improve the machines, and the fast-food giant has even granted Taylor exclusive rights to supply kitchen appliances to more than 13,000 retail locations in the United States,"" the lawsuit states.",1
"O'Sullivan told Newsweek that Kytch, which is shorthand for ""kitchen,"" and Taylor had a relationship that went back 10 years.",0
"But the pair of former California accountants, who were enamored with technology and the power of machinery, collected data in the Bay Area and eventually found that the machines weren't all that robust at all.",0
"""But as soon as we started using the software to make things reliable...that's when things immediately turned hostile.",0
He alleges that a 2018 Taylor acquisition statement allegedly showed that 25 percent of company revenue was made on repairs and maintenance.,1
"A $300 invoice provides the company with a ""perverse incentive"" to assure that machines don't work, he said.",0
"Last May, as reported by Wired, Kytch sued Taylor and its distributor TFG for theft of trade secrets alleging that both entities, in addition to a franchise owner, obtained a Kytch device and reverse-engineered it for its own benefit.",1
"A spokesperson for Middleby, the parent company of Taylor, told Newsweek that a March 4 denial of Kytch's motion for a preliminary injunction filed in Alameda County ""concluded that there is no evidence substantiating the Kytch claims against Taylor.""",1
"""Kytch's latest lawsuit against McDonald's, like its existing lawsuit against Taylor in the Alameda County Superior Court, is a meritless attempt to put the blame on others for an unsuccessful business,"" the spokesperson added.",1
"""We have tried not to replicate Kytch's strategy of litigating claims through the media, because the truth will never be as interesting as Kytch's wild allegations and because we are confident that Taylor will ultimately be vindicated in court.""",1
"The spokesperson said that ""Taylor did not conspire with McDonald's to ruin Kytch's business and has never attempted to obtain, or obtained, Kytch's trade secrets"" -- as evidenced by the The Alameda County Superior Court order, which ""thoroughly debunks these now discredited allegations.""",1
"The ""repair fees racket"" claimed by Kytch is completely false, the spokesperson added, saying that Taylor does not have a ""monopoly"" on providing soft serve machines to McDonald's.",1
"""In fact, Taylor understands that it is not the only company that provides soft serve machines to McDonald's,"" the spokesperson said.",0
O'Sullivan told Newsweek that the Taylor suit is still in litigation.,1
"However, about 800 pages' worth of public discovery documents and court filings led him and Nelson to sue McDonald's Corporation.",1
"McDonald's Corporation, in a previous statement reported by Wired, said the issue was with Kytch's technology.",0
"""After we learned that Kytch's unapproved device was being tested by some of our franchisees, we held a call to better understand what it was and subsequently communicated a potential safety concern to franchisees.",0
"O'Sullivan said he and Nelson didn't know where their litigation road would take them, but that evidence in the form of discovery documents and court filings compelled them to fight for what they thought a decade ago was a billion-dollar business model—the modern kitchen.",1
"""If their mission was to destroy Kytch, they absolutely succeeded,"" O'Sullivan said.",0
That's what we're litigating now.,1
"When asked why the lawsuit seeks $900 million in damages, he said the law is designed to prevent this type of behavior as it pertains to intellectual property and what Kytch has lost.",1
"""It's no small task to bring a suit against two multi-billion-dollar companies,"" O'Sullivan said.",1
"""It took us months and months, if not a full year, to assemble all the data and convince very smart attorneys to take this data and litigate it against probably the most fearsome company to sue, which is McDonald's.""",1
"MEDIA COURTHOUSE – An Upper Darby grave marker and engraving company that has twice been sued by the state for violations of consumer protection laws is allegedly continuing to engage in fraudulent business practices under a new name, according to a motion for preliminary injunction filed by Deputy Attorney General Debra Djupman Warring last month.",1
“My office filed a second lawsuit in August 2021 that asks the court to shut the Stefan family down for good.,1
"Shapiro – a Democratic contender in the 2022 gubernatorial election – previously said his office secured a $300,000 judgment against Lifestone and an injunction against Stefan, Sr. that prevents him from owning, managing, or having any significant involvement in any business that provides or engraves headstones for consumers.",1
"Between the original complaint being filed and that injunction, however, Shapiro said Stefan and his sons, Gregory J. Stefan, Jr., and Gerard Stefan, established a new business called “1843 LLC,” which has allegedly engaged in similar business practices.",1
"Some other names the company goes by include Colonial Memorials, Stefan Memorial Group, The Memorial Company, Gallagher Memorials, Alessi Memorials, 1843 Memonals/Canledge and 1843 New Britain/Quakertown Memorials, according to Blessington.",0
He filed the second suit in August 2021 after allegedly receiving more than 100 consumer complaints that the various companies continue to take money up-front from grieving survivors without providing contracted services.,1
"Warring’s proposed preliminary injunction, filed April 28, claims the defendants are still operating under the “Colonial Memorials” moniker and continuing to engage in the same deceptive business practices that landed them in court to begin with.",1
"“Notwithstanding the Lifestone litigation, the Stefans did not modify their practices to deal honestly and fairly with consumers; rather, they simply transitioned their operations from a company in litigation to a newly formed business,” the motion says.",1
"Warring notes that the 2015 litigation was resolved in 2018 via a consent judgment and order that required payment of consumer restitution, civil penalties and costs, but the defendants failed to honor that judgment, leading to a contempt petition.",1
"The contempt issue was resolved in 2020 through a stipulated order in which the defendants agreed to stop selling cemetery memorial products in Pennsylvania, according to the motion, but nearly four years after the entry of judgment for the original litigation, Lifestone has still not satisfied the restitution owed to consumers.",1
"A letter from attorney Christian J. Hoey, representing the Lifestone defendants, claims Colonial was formed to “provide assistance to 1843 to eliminate its backlog of orders sold to customers,” and that neither Gregory Stefan, Jr., nor Gerald Stefan have any control over the company’s cash or finances, according to the motion.",1
"One, an 80-year-old man from Langhorne, does not have the funds for a replacement marker for his deceased wife, according to motion.",1
"Others said their calls and emails to Colonial were met with silence or, in one instance, a statement that the company is short staffed and doing the best it can.",0
"“The consumer complaints against Colonial demonstrate that the wrongful conduct the commonwealth has alleged against defendants in the 1843 litigation is now continuing with 1843, Gregory Stefan, Jr., and Gerard Stefan providing services to Colonial,” the motion says.",1
"A trial in the 1843 litigation has been scheduled for later this year during a four-week trial pool beginning Nov. 3, according to the motion.",1
"The Department of Justice today filed criminal charges under the Clean Water Act against Summit Midstream Partners LLC, a North Dakota pipeline company that discharged 29 million gallons of produced water from its pipeline near Williston, North Dakota, over the course of nearly five months in 2014-2015.",1
"The spill, believed to be the largest inland spill in history, was visible in photographs taken by satellites orbiting the earth.",0
"In addition to the criminal charges, the United States and the State of North Dakota filed a civil complaint against Summit and a related company, Meadowlark Midstream Company LLC, alleging violations of the Clean Water Act and North Dakota water pollution control laws.",1
"Under parallel settlements resolving the criminal and civil cases, the company has agreed to pay a total of $35 million in criminal fines and civil penalties.",1
“Summit’s conduct was criminal and its failure to immediately report the discharge a felony.,0
"“Summit’s negligence included the design, construction and operation of the Marmon Water Gathering System pipeline, as well as the negligent failure to find and stop the spill after learning of objective signs of a leak,” according to a factual admission signed by the company and filed in court.",1
"“Even after the company learned of major drops in pressure and volume – objective signs of a leak – the company negligently continued operations and thus caused millions of additional gallons to be discharged into U.S. waters without learning the cause or pausing operations,” according to the Joint Factual Statement.",0
"Summit has further admitted that it knowingly did not share all relevant information regarding the volume and duration of the spill and that its reports to federal and state authorities “were incomplete and misleading,” in papers filed in court.",1
"Under the terms of the proposed plea agreement, Summit will serve three years of probation in which comprehensive remedial measures are required.",0
"Under the proposed civil settlement, Summit, Meadowlark, and a third related company, Summit Operating Services Company LLC, will pay $20 million in civil penalties, perform comprehensive injunctive relief, clean up the contamination caused by the spill and pay $1.25 million in natural resource damages to resolve the civil case.",1
"The civil settlement further requires Summit and Meadowlark to take concrete steps to prevent future discharges, including stringent pipeline installation, operation, and testing requirements; a centralized computational pipeline monitoring system; spill response planning and countermeasures; an environmental management system; and data management and training measures.",1
Independent third-party audits are required to ensure that certain injunctive measures are properly developed and implemented.,1
The companies have also agreed to enter into a related administrative settlement with the North Dakota Industrial Commission.,0
"Oct. 14, 2014: Summit’s construction manager raised a concern about “extreme low pressure on the pipeline.” The facilities engineer responded: “Not good.",0
"Nov. 4, 2014: the third-party operator of the injection well at the end of the pipeline (Company A) informed Summit that 115,000 barrels (4,830,000 gallons) of produced water were missing for the month of October, which is approximately 3,700 barrels (155,400 gallons) per day.",0
"Jan. 6, 2015: A Summit employee walked the line, finally identifying the rupture.",0
"Produced water is a waste product of oil extraction and can be toxic to plants, fish and other aquatic wildlife.",0
"The designated federal trustee is the U.S. Department of the Interior’s Fish and Wildlife Service, and the designated state trustees are the North Dakota Department of Environmental Quality and the North Dakota Department of Game and Fish.",0
The Draft Restoration Plan is subject to a 30-day public comment period.,0
It will be available for viewing at www.justice.gov/enrd/consent-decrees.,0
The federal civil case is being handled by Senior Attorney Laura A. Thoms and Trial Attorney Devon A. Ahearn of the Environmental Enforcement Section of ENRD.,1
The state civil case is being handled by Assistant Attorney General Margaret I. Olson of the North Dakota Office of Attorney General.,1
The criminal investigation was conducted by EPA’s Criminal Investigations Division.,0
"Fish and Wildlife Service, the U.S. Department of Interior, and the North Dakota Department of Game and Fish provided assistance to both the criminal and civil investigations.",0
"Amazon's warehouse facility DSD8 is shown in Poway, California, U.S., September 28, 2021.",0
"U.S. District Judge Mary Rowland in Chicago declined to dismiss the proposed class action on Monday, in which a former employee alleged the e-commerce company collected his facial and other data without proper consent under the Illinois Biometric Information Privacy Act (BIPA).",1
"Amazon is among the many businesses that have been sued under the Illinois law, which is recognized as one of the strictest in the U.S. addressing biometric privacy.",1
Nor did a lawyer from plaintiffs' firm Stephan Zouras.,1
Former warehouse employee William Naughton said devices at Amazon's work sites that allegedly scanned faces and checked temperatures violated sections of the Illinois law that require informed consent to collect biometric data and disclose it to third parties.,1
He said the company also lacked a required publicized data retention plan.,0
Amazon said in a motion to dismiss it used thermal cameras to measure employees' body temperatures.,1
"Rowland disagreed with Amazon that Naughton failed to allege the company took ""active"" steps to collect data that qualifies under BIPA.",1
"The judge found the allegation passes muster at this stage, as do claims involving Amazon's ""possession"" and ""collection"" of biometric data as defined by the statute.",1
"The case is Naughton v. Amazon.com Inc, U.S. District Court for the Northern District of Illinois, No.",1
1:20-cv-06485.,1
"MILWAUKEE – A Waukesha, Wisconsin construction and commercial real estate renovation company will pay $140,000 and furnish other relief to settle a lawsuit for racial harassment and retaliation brought by the U.S.",1
"According to the EEOC, Black employees were repeatedly subjected to racial slurs and comments, which managers witnessed and took part in.",0
"Instead, Giertsen assigned one of the employees who complained to more physically demanding work and then fired him as retaliation, the EEOC said.",0
"The EEOC filed suit in U.S. District Court for the Eastern District of Wisconsin, EEOC v. Giertsen Company of Wisconsin, Civil Action No.",1
"In addition to obtaining $140,000 in monetary relief for the aggrieved individuals, the settlement provides equitable relief for Giertsen employees, including training and appointment of an equal employment opportunity officer, who will be responsible for handling any future discrimination complaints at the company.",1
The Chicago District has Area Offices in Milwaukee and Minneapolis.,0
More information is available at www.eeoc.gov.,0
"For prospective homebuyers, the online search portal and real estate brokerage Redfin is a go-to resource.",0
"Redfin would show the listings, but due to what it called a “minimum price limit,” the company declined to make the full range of its services available—including real estate agents, professional photos, and promotion.",0
"“That policy resulted in Redfin predominantly not providing services in Black and Latino areas and predominantly offering services in white areas,” says Morgan Williams, general counsel of the National Fair Housing Alliance.",0
"In the majority-Black city of Detroit, the minimum price was $700,000, while outside city borders that limit was just $250,000.",0
"Along with nine fair housing organizations across the country, NFHA sued Redfin in October 2020 to stop this practice, alleging that “Redfin’s policies and practices operate as a discriminatory stranglehold on communities of color.” In a settlement announced Friday, Redfin has pledged to do away with its minimum price limits and pay $4 million to the plaintiffs.",1
"Given Redfin’s reach, this is one of the most significant fair housing settlements in recent years.",0
"The maps show high concentrations of these listings in ZIP codes with large non-white populations, while serviced listings were disproportionately located in ZIP codes with larger white populations.",0
NFHA and its coplaintiffs argue that these differences in service offerings are a continuation of decades-old hurdles that have prevented communities of color from buying homes and creating generational wealth.,1
“A minimum home value policy serves to restrict the kind of opportunity for wealth generation .,0
"“Describing a price-based policy as redlining is sensationalistic and wrong because Redfin serves all neighborhoods in the metro areas where we operate,” a company spokesperson tells Fast Company.",0
"After the lawsuit was filed, Redfin CEO Glenn Kelman sent an email to employees, later published on the company’s blog, objecting to the suit.",1
"For now, that price-based approach, along with its effects on certain neighborhoods, will be put on hold.",0
"As part of the settlement with NFHA and its coplaintiffs, Redfin agreed to eliminate minimum price thresholds for five years, and present its employees and agents with fair housing training developed by NFHA.",1
"The settlement highlights the increasing role technology is playing in the housing market, and the issues it can raise.",0
"This kind of systematic decision-making is beginning to change the way homes are valued and, in the case of Redfin, whether home sales in certain areas merit the time of a real estate agent.",0
The consequences—unintended but still discriminatory—perpetuate the kinds of barriers that have limited the ability of some communities to access fair housing.,0
The Borough Council last week held a lengthy closed session to discuss litigation that pits the borough and the Minotola Volunteer Fire Company against the Landisville Volunteer Fire Company.,1
"After returning to its chambers, council entertained a motion for the borough to drop the lawsuit, but ultimately decided to pull the motion.",1
The council voted unanimously in July 2021 to dissolve Buena Fire District No.,0
The territory and responsibilities of Fire District No.,0
"2, which is served by the Minotola fire company.",0
2 have since sued the Landisville company and former Fire District No.,1
The plaintiffs say the Landisville company failed to turn over certain property as prescribed by borough ordinance.,1
"Landisville supporters maintain the plaintiffs have received what they need, and that outstanding property still belongs to the private Landisville company, rather than the dissolved public district.",1
The dissolution and lawsuit have galvanized an ongoing opposition campaign against the then members of council.,1
"Two were unseated in the November election, and two people who voted for the dissolution are being challenged in the June 7 Republican primary.",0
"Council member Jorge Alvarez, who had seconded the motion, said he would be willing to vote in favor of dropping the suit if the Landisville litigants, many of whom were in the approximately 20-person audience May 23, agreed to resolve the dispute outside of litigation.",1
Some people involved in the litigation said they did not want to meet about the case without first talking with their lawyers.,1
"Others in the audience said the underlying cause of the lawsuit would have to be addressed, namely the dissolution of Fire District No.",1
"2, which is a separate municipal entity, meaning the borough does not have the power to end all legal action by itself.",1
Council member Joseph D’Alessandro III said he was concerned about how dropping the lawsuit would affect the borough’s ability to fulfill its fiduciary obligations to the firefighters of the former Fire District No.,1
He said the litigation would allow Fire District No.,1
Landisville officials have argued that Fire District No.,1
"D’Alessandro added the borough also had to enforce its ordinance, which he said mandated that transfer of property still in Landisville’s possession go to Fire District No.",0
Patricia Andaloro is named as a defendant in the lawsuit due to her stint as a Fire District No.,1
1 commissioner.,0
Members of the council who voted to dissolve Fire District No.,0
Supporters of the fire company have argued the dissolution was unfair.,1
They noted that Landisville passed a state inspection in June 2021 after the investigations were completed and before council voted to dissolve.,0
Supporters of the company attributed the outcome in part to outrage over the dissolution of Fire District No.,0
"Of the three newcomers, Fabrizio is running unopposed for the GOP nomination to fill a one-year unexpired term of a vacant seat on the council.",0
"The Palo Alto-based tech company faced claims that it failed to properly secure sensitive personal information of millions of individuals after hackers exploited a vulnerability in Accellion's platform, according to a motion for preliminary approval of the settlement, filed by the plaintiffs' lawyers on Wednesday.",1
"The data breach impacted a variety of Accellion clients, including law firms Jones Day and Goodwin Procter.",0
"The current settlement would resolve claims only against Accellion, but there are pending agreements in cases against several Accellion clients over the incident, according to the Wednesday filing.",1
"Supermarket chain Kroger Co has agreed to a $5 million settlement, which has received preliminary court approval.",1
"There are also pending settlements with Flagstar Bancorp Inc and Health Net LLC, a subsidiary of managed care company Centene Corp, the plaintiffs' lawyers said.",1
"A representative for Accellion (which rebranded in October 2021 to Kiteworks), said the company doesn't comment on litigation.",1
"Lawyers for the company from Latham & Watkins didn't immediately respond to requests for comment on Thursday, nor did a lawyer from Ahdoot & Wolfson for the plaintiffs.",1
"The case is Stobbe v. Accellion Inc, U.S. District Court for the Northern District of California, No.",1
"The complaint alleges Lasky has “repeatedly threatened to air Pisor’s ‘dirty laundry,’” in regards to “alleged conduct that happened years ago… unless Pisor agreed to accept a below-market buyout from Lasky.” Lasky is listed as the sole defendant.",1
"A hearing is scheduled for Friday, April 29.",1
"In court, Lasky’s attorney, Doug Wexler, told Quish that What If’s HR department was investigating an incident involving Pisor and marketing director Molly Currey.",1
"A police report filed by Currey on March 11 claims PIsor made two early morning visits to her Logan Square residence, at 4:28 a.m. and again around 6:30 a.m., when he knocked on her front and back doors and called her name.",0
Currey says she is now “afraid of him” after dealing with a series of “verbally abusive and aggressive behavior” through the years.,0
"In court, the parties admitted to negotiating Pisor’s exit, but Pisor’s attorneys want to speed up the process and return his access to What If’s facilities.",1
"In court, Wexler said he’d be happy to return Pisor’s computer “as a going-away present.” He painted Pisor as an absentee owner.",1
"The judge said the police report and affidavits were categorized as “unverified banter,” and that she would only consider whether the operating agreement was violated and Lasky had legal grounds to oust Pisor.",1
"The lawsuit credits Pisor with conceiving the idea and securing funding for the venture, which replaced Hunt Club, a nightclub that had lost both its edge and popularity since Lasky opened it in 1996.",1
Hunt Club was torn down in 2013.,0
"A year prior, the more casual Etta debuted in Bucktown; a Scottsdale location is also debuting next week.",0
"Another new concept, Cafe Sophie, is planned for Chicago later this month.",0
"According to the lawsuit, Lasky, Pisor, and Grant each own a 31 percent stake in the company with Lasky and Pisor considered “capital members,” meaning that, “all management decisions and actions require the approval of both Lasky and Pisor.” Revenue for What If has climbed from $35 million in 2019 to a projected $180 to $200 million for 2022.",1
"In a statement sent after Friday’s hearing, Lazar Raynal, one of Pisor’s attorneys, reiterated that “none of these allegations were raised, to our knowledge, before Mr. Lasky proposed a buy-out on March 10.",1
"After learning “he was being pushed out of the company he’d built, Mr. Pisor went to the home of someone he believed was a friend — someone he had hired and known for 15 years.",0
"A now-suspended Miami lawyer, along with the successor to his law firm, a public claims adjuster and a restoration company, have agreed to pay a total of $1 million to settle a lawsuit brought by Citizens Property Insurance Corp. that had accused the defendants of fraud in hundreds of insurance claims.",1
"The settlement is far less than what Citizens, Florida’s largest property insurer, had initially sought from attorney Scot Strems and his co-defendants.",1
But officials said it should help deter other bad actors in a fraud-plagued Florida litigation environment.,1
"“This settlement certainly accomplishes what we set out to do, which was to seek justice for what we saw as an egregious fraud and to expose the threat of this type of activity,” said Joseph Theobald, senior director of Citizens’ special investigations unit.",0
Citizens filed the suit in 2020.,1
"That was about the same time that the Florida Bar moved to suspend Strems for violating numerous Bar rules, including filing thousands of lawsuits against insurers, many of them on the same claim.",1
Also named in the suit and settlement are Contender Claims Consultants in Miami and its principal Guillermo Saavedra; and All Insurance Restoration Services and company leaders Cesar Guerrero and Derek Parsons.,1
"“Had this fraud been left unchecked, it could have cost policyholders $16 million a year,” Patronis said in a statement.",0
A lawyer for Strems and the new firm said Thursday that the $1 million settlement was a pittance compared to the $65 million that Citizens had demanded early in the legal process and that it did not cover the insurer’s investigative and legal costs.,1
"He noted that at a 2021 hearing, Miami-Dade Circuit Judge Michael Hanzman, the same judge who is overseeing a $1 billion settlement in the Champlain Towers condominium collapse, questioned the sagacity of Citizens proceeding with the lawsuit.",1
"“I would strongly encourage Citizens, before it requires the taxpayers to fund this litigation much longer, that it seriously explore potential resolution, given the limited nature of the funds that may be available as well as the legal obstacles to this claim,” the judge said, according to an official transcript of the hearing that Schifino provided to the Insurance Journal.",1
Florida law requires that the insurer levy additional assessments on policyholders only if it experiences a deficit in the wake of catastrophic losses.,0
"Schifino said that Citizens’ years-long investigation “was proving to be very expensive to Citizens,” but had produced little evidence against his clients.",1
"Citizens said its investigative unit began digging into the Strems firm in 2016, after seeing suspicious patterns in claims and claims litigation.",1
"In 2020, Citizens went ahead with its lawsuit, alleging that the defendants had formed an illicit enterprise, all working together to defraud insurers.",1
"The enterprise violated state and federal anti-racketeering laws, created false invoices and inflated the cost of claims, mostly on non-weather water damage, the suit charged.",1
"The alleged fraud usually began with a Contender adjuster promising free home remodels to homeowners, the lawsuit’s 392-page amended complaint reads.",1
"The DFS’s own investigation into Strems, Contender Claims Consultants and another law firm appeared to be making progress in recent years, despite a lack of cooperation from defendants.",1
"Agency investigators subpoenaed records from Contender and others, but the defendants refused to comply, according to court records.",1
"In 2021, a circuit court judge essentially ordered Contender to comply.",1
"Then, In September last year, DFS appeared to drop the pursuit of the records.",0
"Schifino said he was not familiar with the DFS investigation, and DFS officials were not available late Thursday.",0
"Citizens’ leaders did not say how the defendants in the civil suit would share the burden of paying the $1 million settlement, or if it has been paid.",1
Topics Lawsuits Florida,1
